Wall time,Step,Value
1566982358.732197,128,0.4921875
1566982358.775576,256,0.65625
1566982358.8213959,384,0.8828125
1566982358.879497,512,0.9453125
1566982358.9246411,640,0.9453125
1566982358.968589,768,0.921875
1566982359.0153742,896,0.9140625
1566982359.060599,1024,0.9453125
1566982359.104327,1152,0.9375
1566982359.146295,1280,0.9453125
1566982359.1913621,1408,0.9453125
1566982359.233351,1536,0.921875
1566982359.275266,1664,0.9453125
1566982359.318062,1792,0.9375
1566982359.361378,1920,0.96875
1566982359.400198,2048,0.9453125
1566982359.439698,2176,0.9453125
1566982359.4800582,2304,0.9375
1566982359.519792,2432,0.953125
1566982359.559479,2560,0.9765625
1566982359.6048708,2688,0.9609375
1566982359.646842,2816,0.953125
1566982359.6874292,2944,0.921875
1566982359.728301,3072,0.921875
1566982359.7757099,3200,0.9296875
1566982359.822124,3328,0.9375
1566982359.865461,3456,0.953125
1566982359.917427,3584,0.9296875
1566982359.9581041,3712,0.9765625
1566982360.0018501,3840,0.9609375
1566982360.041386,3968,0.9453125
1566982360.08054,4096,0.9375
1566982360.119058,4224,0.890625
1566982360.1592221,4352,0.9609375
1566982360.200644,4480,0.9140625
1566982360.2426019,4608,0.9296875
1566982360.288676,4736,0.9140625
1566982360.3326101,4864,0.921875
1566982360.3783329,4992,0.9375
1566982360.425031,5120,0.9140625
1566982360.470002,5248,0.953125
1566982360.5127091,5376,0.9296875
1566982360.558232,5504,0.953125
1566982360.604388,5632,0.953125
1566982360.647012,5760,0.96875
1566982360.69312,5888,0.9453125
1566982360.736088,6016,0.9609375
1566982360.7830021,6144,0.9140625
1566982360.825859,6272,0.9375
1566982360.874036,6400,0.96875
1566982360.929736,6528,0.953125
1566982360.975498,6656,0.9609375
1566982361.009582,6701,0.9555555582046509
1566982737.835938,6701,0.9265781044960022
1566982737.882942,6829,0.9609375
1566982737.923568,6957,0.9140625
1566982737.9656372,7085,0.9375
1566982738.009727,7213,0.9140625
1566982738.053171,7341,0.9140625
1566982738.103154,7469,0.96875
1566982738.1448169,7597,0.9453125
1566982738.186118,7725,0.9453125
1566982738.2286131,7853,0.9375
1566982738.272318,7981,0.9453125
