Wall time,Step,Value
1566982871.126923,128,0.25
1566982871.151341,256,0.2578125
1566982871.171751,384,0.2578125
1566982871.193268,512,0.3125
1566982871.212627,640,0.3125
1566982871.231086,768,0.2890625
1566982871.251328,896,0.3671875
1566982871.270806,1024,0.375
1566982871.2887821,1152,0.390625
1566982871.308409,1280,0.3203125
1566982871.328651,1408,0.375
1566982871.349642,1536,0.3203125
1566982871.3741162,1664,0.359375
1566982871.394214,1792,0.3671875
1566982871.413734,1920,0.3359375
1566982871.435039,2048,0.4609375
1566982871.4571111,2176,0.390625
1566982871.478621,2193,0.47058823704719543
1566982888.365889,2193,0.33880528807640076
1566982888.386871,2321,0.46875
1566982888.405749,2449,0.515625
1566982888.424323,2577,0.5703125
1566982888.444115,2705,0.53125
1566982888.463833,2833,0.4609375
1566982888.484926,2961,0.5390625
1566982888.506145,3089,0.671875
1566982888.527251,3217,0.6171875
1566982888.5469801,3345,0.546875
1566982888.568505,3473,0.5859375
1566982888.6123781,3601,0.6171875
1566982888.63854,3729,0.59375
1566982888.660485,3857,0.5703125
1566982888.6810188,3985,0.5625
1566982888.702493,4113,0.6171875
1566982888.723066,4241,0.640625
1566982888.742283,4369,0.6796875
1566982888.762281,4386,0.47058823704719543
1566982888.8796082,4386,0.5750113725662231
1566982888.901813,4514,0.6171875
1566982888.924171,4642,0.6484375
1566982888.945641,4770,0.75
1566982888.9675121,4898,0.7265625
1566982888.988139,5026,0.7109375
1566982889.008505,5154,0.765625
1566982889.028738,5282,0.6484375
1566982889.049705,5410,0.6875
1566982889.071614,5538,0.65625
1566982889.0942369,5666,0.6328125
1566982889.115036,5794,0.7265625
1566982889.136645,5922,0.7109375
1566982889.158327,6050,0.703125
1566982889.1791968,6178,0.671875
1566982889.199349,6306,0.671875
1566982889.220893,6434,0.7578125
1566982889.241458,6562,0.75
1566982889.2608562,6579,0.7058823704719543
1566982889.371226,6579,0.6963064074516296
1566982889.3931289,6707,0.7265625
1566982889.412529,6835,0.7734375
1566982889.4321458,6963,0.71875
1566982889.454051,7091,0.6875
1566982889.475304,7219,0.78125
1566982889.496279,7347,0.7421875
1566982889.5178409,7475,0.6875
1566982889.539465,7603,0.734375
1566982889.559521,7731,0.7265625
1566982889.579901,7859,0.734375
1566982889.600538,7987,0.7421875
1566982889.620728,8115,0.71875
1566982889.640911,8243,0.7734375
1566982889.6618721,8371,0.6640625
1566982889.701154,8499,0.8125
1566982889.7230341,8627,0.7265625
1566982889.741745,8755,0.6953125
1566982889.76015,8772,0.7647058963775635
1566982889.865622,8772,0.7323301434516907
1566982889.887778,8900,0.71875
1566982889.909491,9028,0.6875
1566982889.93056,9156,0.7578125
1566982889.953082,9284,0.7734375
1566982889.974475,9412,0.7734375
1566982889.994474,9540,0.671875
1566982890.016072,9668,0.8046875
1566982890.038383,9796,0.7890625
1566982890.05938,9924,0.6796875
1566982890.080679,10052,0.7890625
1566982890.1017852,10180,0.765625
1566982890.1230311,10308,0.8203125
1566982890.1456609,10436,0.78125
1566982890.168,10564,0.8671875
1566982890.18866,10692,0.6875
1566982890.209693,10820,0.765625
1566982890.230207,10948,0.75
1566982890.250096,10965,0.5882353186607361
1566982890.361182,10965,0.7564979195594788
1566982890.381999,11093,0.7578125
1566982890.402658,11221,0.8125
1566982890.422465,11349,0.75
1566982890.442793,11477,0.75
1566982890.462852,11605,0.828125
1566982890.482744,11733,0.6875
1566982890.503702,11861,0.765625
1566982890.5244758,11989,0.796875
1566982890.544207,12117,0.828125
1566982890.565721,12245,0.7109375
1566982890.586617,12373,0.7578125
1566982890.6072161,12501,0.875
1566982890.627779,12629,0.8125
1566982890.6479099,12757,0.765625
1566982890.668531,12885,0.7578125
1566982890.6895812,13013,0.7890625
1566982890.709674,13141,0.7578125
1566982890.728472,13158,0.7647058963775635
1566982890.833917,13158,0.7765617966651917
1566982890.8555698,13286,0.75
1566982890.8747451,13414,0.7421875
1566982890.894218,13542,0.8046875
1566982890.914422,13670,0.796875
1566982890.9351192,13798,0.8125
1566982890.954918,13926,0.796875
1566982890.975413,14054,0.8125
1566982891.0070028,14182,0.75
1566982891.028799,14310,0.7734375
1566982891.0497868,14438,0.8046875
1566982891.070561,14566,0.7734375
1566982891.091459,14694,0.765625
1566982891.111577,14822,0.84375
1566982891.1330738,14950,0.7109375
1566982891.152935,15078,0.7734375
1566982891.172096,15206,0.8046875
1566982891.191134,15334,0.734375
1566982891.2088451,15351,0.7058823704719543
1566982891.3135931,15351,0.7788417935371399
1566982891.333547,15479,0.7734375
1566982891.354966,15607,0.78125
1566982891.374691,15735,0.7890625
1566982891.394516,15863,0.796875
1566982891.4145641,15991,0.796875
1566982891.4326952,16119,0.84375
1566982891.451566,16247,0.8125
1566982891.47095,16375,0.78125
1566982891.489173,16503,0.8125
1566982891.50839,16631,0.8203125
1566982891.5276082,16759,0.7421875
1566982891.546432,16887,0.8125
1566982891.566346,17015,0.7578125
1566982891.586774,17143,0.7734375
1566982891.625827,17271,0.8203125
1566982891.645668,17399,0.75
1566982891.664026,17527,0.8515625
1566982891.68315,17544,0.8235294222831726
1566982891.791889,17544,0.7952576279640198
1566982891.8122702,17672,0.7734375
1566982891.832028,17800,0.8125
1566982891.8508759,17928,0.7890625
1566982891.870802,18056,0.8984375
1566982891.8901482,18184,0.7890625
1566982891.9089909,18312,0.8203125
1566982891.9289238,18440,0.8515625
1566982891.94913,18568,0.828125
1566982891.967917,18696,0.796875
1566982891.987626,18824,0.84375
1566982892.00762,18952,0.75
1566982892.0266418,19080,0.765625
1566982892.045942,19208,0.8125
1566982892.065057,19336,0.7734375
1566982892.0838358,19464,0.8046875
1566982892.103948,19592,0.796875
1566982892.125121,19720,0.765625
1566982892.1446579,19737,0.7058823704719543
1566982892.25006,19737,0.8034655451774597
1566982892.2692611,19865,0.734375
1566982892.288862,19993,0.828125
1566982892.306962,20121,0.828125
1566982892.3261719,20249,0.8046875
1566982892.346623,20377,0.7734375
1566982892.3703082,20505,0.828125
1566982892.390286,20633,0.78125
1566982892.4087832,20761,0.78125
1566982892.4272141,20889,0.8203125
1566982892.446888,21017,0.8359375
1566982892.4665012,21145,0.8046875
1566982892.4854531,21273,0.8671875
1566982892.5051122,21401,0.8203125
1566982892.5243242,21529,0.7890625
1566982892.542714,21657,0.7578125
1566982892.561606,21785,0.828125
1566982892.5800169,21913,0.8671875
1566982892.599471,21930,1.0
1566982892.702946,21930,0.8103055357933044
